Quarter,Country,Ship,Gear,SweepLngt,HaulNo,Year,TotalNo,Sci_name,Month,Day,DayNight,ShootLat,ShootLong,Depth,HaulVal,DataType,GRIDID
1,SCO,SCO3  ,GOV   ,60,41,2000,6,Enchelyopus cimbrius,2,9,N ,58.5333,0.0333,140,V   ,C ,621
1,SCO,SCO3  ,GOV   ,60,40,2000,6,Enchelyopus cimbrius,2,9,D ,58.5167,-0.6167,130,V   ,C ,619
1,SCO,SCO3  ,GOV   ,60,10,2000,2,Enchelyopus cimbrius,1,28,D ,56.8833,1.8333,90,V   ,C ,488
1,FRA,THA2  ,GOV   ,50,66,2000,2,Enchelyopus cimbrius,3,3,D ,51.8333,2.05,28,V   ,C ,149
1,GFR,WAH3  ,GOV   ,-9,80,2000,2,Enchelyopus cimbrius,2,27,D ,53.7333,5.5167,28,V   ,C ,292
1,FRA,THA2  ,GOV   ,50,48,2000,18,Enchelyopus cimbrius,2,22,D ,53.6,3.8333,31,V   ,C ,288
1,FRA,THA2  ,GOV   ,50,37,2000,2,Enchelyopus cimbrius,2,18,D ,54.6333,3.0833,31,V   ,C ,355
1,GFR,WAH3  ,GOV   ,-9,43,2001,4,Enchelyopus cimbrius,2,6,N ,58.8667,1.4,121,V   ,C ,623
1,FRA,THA2  ,GOV   ,50,49,2001,14,Enchelyopus cimbrius,3,19,D ,53.95,5.1833,33,V   ,C ,291
1,GFR,WAH3  ,GOV   ,-9,1,2001,4,Enchelyopus cimbrius,1,20,D ,55.7667,6.4833,43,V   ,C ,429
1,GFR,WAH3  ,GOV   ,-9,70,2001,16,Enchelyopus cimbrius,2,14,D ,54.8167,6.6,42,V   ,C ,362
1,GFR,WAH3  ,GOV   ,-9,46,2001,4,Enchelyopus cimbrius,2,7,D ,58.5667,0.4333,141,V   ,C ,621
1,GFR,WAH3  ,GOV   ,-9,48,2001,28,Enchelyopus cimbrius,2,8,D ,58.2833,-0.4333,130,V   ,C ,586
1,GFR,WAH3  ,GOV   ,-9,47,2001,4,Enchelyopus cimbrius,2,8,D ,58.6167,-0.1833,135,V   ,C ,620
1,SCO,SCO3  ,GOV   ,60,24,2001,2,Enchelyopus cimbrius,1,25,D ,57.7583,-0.3472,106,V   ,C ,552
1,FRA,THA2  ,GOV   ,50,28,2001,78,Enchelyopus cimbrius,3,15,D ,54.0667,2.35,62,V   ,C ,319
1,GFR,WAH3  ,GOV   ,-9,30,2001,8,Enchelyopus cimbrius,1,30,N ,59.3333,-0.35,137,V   ,C ,654
1,GFR,WAH3  ,GOV   ,-9,41,2001,4,Enchelyopus cimbrius,2,6,D ,59.3,0.5167,133,V   ,C ,656
1,FRA,THA2  ,GOV   ,50,53,2001,2,Enchelyopus cimbrius,3,20,D ,53.4667,2.8833,25,V   ,C ,252
1,GFR,WAH3  ,GOV   ,-9,60,2001,2,Enchelyopus cimbrius,2,12,D ,56.25,1.3833,83,V   ,C ,453
1,ENG,CIR   ,GOV   ,50,30,2001,2,Enchelyopus cimbrius,2,11,D ,54.4167,6.6667,38,V   ,C ,328
1,SWE,ARG   ,GOV   ,-9,39,2001,4,Enchelyopus cimbrius,2,7,D ,56.95,11.6667,59,V   ,C ,508
1,SWE,ARG   ,GOV   ,-9,41,2001,9,Enchelyopus cimbrius,2,7,D ,56.8167,12.2167,38,V   ,C ,509
1,FRA,THA2  ,GOV   ,50,51,2001,24,Enchelyopus cimbrius,3,19,D ,53.6167,3.8667,33,V   ,C ,288
1,ENG,CIR   ,GOV   ,50,9,2001,2,Enchelyopus cimbrius,2,2,D ,53.9167,0.25,49,V   ,C ,281
1,SWE,ARG   ,GOV   ,-9,43,2001,2,Enchelyopus cimbrius,2,7,D ,57.0167,12.2,31,V   ,C ,543
1,SWE,ARG   ,GOV   ,-9,44,2001,18,Enchelyopus cimbrius,2,8,D ,57.1,11.8333,56,V   ,C ,542
1,ENG,CIR   ,GOV   ,50,42,2001,8,Enchelyopus cimbrius,2,14,D ,53.8,4.5333,42,V   ,C ,290
1,SWE,ARG   ,GOV   ,-9,34,2001,46,Enchelyopus cimbrius,2,5,D ,57.2,11.65,72,V   ,C ,542
1,SWE,ARG   ,GOV   ,-9,32,2001,20,Enchelyopus cimbrius,2,2,D ,57.1667,11.45,74,V   ,C ,541
1,SWE,ARG   ,GOV   ,-9,33,2001,24,Enchelyopus cimbrius,2,5,D ,57.35,11.5833,64,V   ,C ,542
1,FRA,THA2  ,GOV   ,50,11,2001,18,Enchelyopus cimbrius,3,11,D ,54.4167,1.5333,51,V   ,C ,318
1,SWE,ARG   ,GOV   ,-9,1,2001,6,Enchelyopus cimbrius,1,22,D ,57.55,11.6167,29,V   ,C ,576
1,SWE,ARG   ,GOV   ,-9,15,2001,32,Enchelyopus cimbrius,1,29,D ,57.6833,11.3833,87,V   ,C ,575
1,SWE,ARG   ,GOV   ,-9,17,2001,104,Enchelyopus cimbrius,1,30,D ,57.7833,8.7833,219,V   ,C ,570
1,FRA,THA2  ,GOV   ,50,32,2001,14,Enchelyopus cimbrius,3,16,D ,54.4667,4.6667,41,V   ,C ,324
1,SWE,ARG   ,GOV   ,-9,10,2001,34,Enchelyopus cimbrius,1,25,D ,57.8167,11.05,49,V   ,C ,575
1,SWE,ARG   ,GOV   ,-9,16,2001,20,Enchelyopus cimbrius,1,29,D ,57.8333,10.6167,105,V   ,C ,574
1,SWE,ARG   ,GOV   ,-9,24,2001,6,Enchelyopus cimbrius,1,31,D ,57.8833,9.8667,63,V   ,C ,572
1,SWE,ARG   ,GOV   ,-9,13,2001,2,Enchelyopus cimbrius,1,26,D ,57.8833,11,75,V   ,C ,574
1,FRA,THA2  ,GOV   ,50,44,2001,6,Enchelyopus cimbrius,3,18,D ,54.0333,7.8,30,V   ,C ,330
1,SWE,ARG   ,GOV   ,-9,14,2001,12,Enchelyopus cimbrius,1,26,D ,57.9,11.1833,64,V   ,C ,575
1,SWE,ARG   ,GOV   ,-9,25,2001,14,Enchelyopus cimbrius,1,31,D ,57.9667,9.8333,104,V   ,C ,572
1,SWE,ARG   ,GOV   ,-9,26,2001,6,Enchelyopus cimbrius,1,31,D ,58.0167,9.8333,149,V   ,C ,606
1,SWE,ARG   ,GOV   ,-9,38,2001,8,Enchelyopus cimbrius,2,6,D ,58.0833,10.7333,233,V   ,C ,608
1,SWE,ARG   ,GOV   ,-9,37,2001,8,Enchelyopus cimbrius,2,6,D ,58.0833,11.0667,130,V   ,C ,609
1,SWE,ARG   ,GOV   ,-9,35,2001,18,Enchelyopus cimbrius,2,6,D ,58.3,10.9833,104,V   ,C ,608
1,SWE,ARG   ,GOV   ,-9,36,2001,2,Enchelyopus cimbrius,2,6,D ,58.25,11.1833,59,V   ,C ,609
1,FRA,THA2  ,GOV   ,50,50,2001,10,Enchelyopus cimbrius,3,19,D ,53.8833,4.7167,35,V   ,C ,290
1,SWE,ARG   ,GOV   ,-9,31,2001,22,Enchelyopus cimbrius,2,1,D ,58.35,10.85,136,V   ,C ,608
1,SWE,ARG   ,GOV   ,-9,29,2001,28,Enchelyopus cimbrius,2,1,D ,58.5333,10.85,95,V   ,C ,642
1,SWE,ARG   ,GOV   ,-9,28,2001,6,Enchelyopus cimbrius,2,1,D ,58.5833,10.9,77,V   ,C ,642
1,SWE,ARG   ,GOV   ,-9,27,2001,35,Enchelyopus cimbrius,2,1,D ,58.65,10.8167,82,V   ,C ,642
1,FRA,THA2  ,GOV   ,50,54,2001,14,Enchelyopus cimbrius,3,20,D ,53.3667,3.1833,22,V   ,C ,253
1,ENG,CIR   ,GOV   ,50,22,2001,16,Enchelyopus cimbrius,2,8,D ,55.9167,0.0167,90,V   ,C ,417
1,ENG,CIR   ,GOV   ,50,6,2001,2,Enchelyopus cimbrius,2,1,D ,53.4,2.8333,33,V   ,C ,252
1,GFR,WAH3  ,GOV   ,-9,44,2001,6,Enchelyopus cimbrius,2,7,D ,58.1667,1.2333,134,V   ,C ,589
1,ENG,CIR   ,GOV   ,50,28,2001,6,Enchelyopus cimbrius,2,10,D ,54.6333,5.5333,45,V   ,C ,360
1,GFR,WAH3  ,GOV   ,-9,25,2001,2,Enchelyopus cimbrius,1,29,D ,60.2333,0.6667,162,V   ,C ,724
1,ENG,CIR   ,GOV   ,50,19,2001,8,Enchelyopus cimbrius,2,7,D ,55.4167,-1.0667,97,V   ,C ,380
1,GFR,WAH3  ,GOV   ,-9,26,2001,4,Enchelyopus cimbrius,1,29,D ,60.0833,-0.3667,144,V   ,C ,722
1,GFR,WAH3  ,GOV   ,-9,45,2001,2,Enchelyopus cimbrius,2,7,D ,58.2333,0.6333,153,V   ,C ,588
1,SWE,ARG   ,GOV   ,-9,5,2001,17,Enchelyopus cimbrius,1,23,D ,56.4,12.2667,33,V   ,C ,475
1,ENG,CIR   ,GOV   ,50,41,2001,10,Enchelyopus cimbrius,2,14,D ,54.2333,4.5333,50,V   ,C ,324
1,FRA,THA2  ,GOV   ,50,19,2001,4,Enchelyopus cimbrius,3,13,D ,55.5667,-0.8167,89,V   ,C ,415
1,SCO,SCO3  ,GOV   ,60,47,2001,4,Enchelyopus cimbrius,2,1,D ,58.8423,0.8468,130,V   ,C ,622
1,FRA,THA2  ,GOV   ,50,18,2001,44,Enchelyopus cimbrius,3,13,D ,55.4167,-1.0667,91,V   ,C ,380
1,ENG,CIR   ,GOV   ,50,43,2001,26,Enchelyopus cimbrius,2,15,D ,53.8333,2.5667,69,V   ,C ,286
1,SCO,SCO3  ,GOV   ,60,46,2001,12,Enchelyopus cimbrius,1,31,N ,59.3713,-0.1383,135,V   ,C ,654
1,SCO,SCO3  ,GOV   ,60,50,2001,8,Enchelyopus cimbrius,2,1,D ,58.4038,0.6735,150,V   ,C ,588
1,FRA,THA2  ,GOV   ,50,48,2001,4,Enchelyopus cimbrius,3,19,D ,54.1667,5.5167,34,V   ,C ,326
1,FRA,THA2  ,GOV   ,50,7,2001,8,Enchelyopus cimbrius,3,10,D ,53.45,1.0667,42,V   ,C ,249
1,ENG,CIR   ,GOV   ,50,17,2002,32,Enchelyopus cimbrius,2,12,D ,55.4,-1.0667,97,V   ,C ,380
1,FRA,THA2  ,GOV   ,50,13,2002,22,Enchelyopus cimbrius,2,6,D ,54.1667,5.5333,32,V   ,C ,326
1,GFR,WAH3  ,GOV   ,-9,32,2002,8,Enchelyopus cimbrius,1,28,D ,60.2167,0.6167,157,V   ,C ,724
1,GFR,WAH3  ,GOV   ,-9,76,2002,10,Enchelyopus cimbrius,2,13,D ,55.1167,6.5333,41,V   ,C ,396
1,FRA,THA2  ,GOV   ,50,78,2002,2,Enchelyopus cimbrius,2,28,D ,51.0333,1.8333,25,V   ,C ,114
1,ENG,CIR   ,GOV   ,50,33,2002,8,Enchelyopus cimbrius,2,16,D ,54.6333,5.5167,45,V   ,C ,360
1,GFR,WAH3  ,GOV   ,-9,10,2002,8,Enchelyopus cimbrius,1,22,N ,58.3667,0.6333,144,V   ,C ,588
1,GFR,WAH3  ,GOV   ,-9,30,2002,2,Enchelyopus cimbrius,1,27,N ,60.0167,-0.3,132,V   ,C ,722
1,SWE,ARG   ,GOV   ,110,7,2002,2,Enchelyopus cimbrius,1,23,D ,58.3378,10.8488,135,V   ,C ,608
1,GFR,WAH3  ,GOV   ,-9,77,2002,10,Enchelyopus cimbrius,2,13,D ,54.8167,6.5667,41,V   ,C ,362
1,ENG,CIR   ,GOV   ,50,30,2002,2,Enchelyopus cimbrius,2,16,D ,54.75,4.8333,46,V   ,C ,358
1,FRA,THA2  ,GOV   ,50,71,2002,4,Enchelyopus cimbrius,2,25,D ,55.2333,0.5,81,V   ,C ,383
1,FRA,THA2  ,GOV   ,50,14,2002,18,Enchelyopus cimbrius,2,6,D ,54.25,6.1167,33,V   ,C ,327
1,FRA,THA2  ,GOV   ,50,19,2002,10,Enchelyopus cimbrius,2,8,D ,54.8167,3.9667,41,V   ,C ,356
1,GFR,WAH3  ,GOV   ,-9,58,2002,2,Enchelyopus cimbrius,2,8,N ,57.7333,0.4833,108,V   ,C ,553
1,SWE,ARG   ,GOV   ,60,33,2002,6,Enchelyopus cimbrius,2,5,D ,56.9537,11.6638,60,V   ,C ,508
1,FRA,THA2  ,GOV   ,50,9,2002,25,Enchelyopus cimbrius,2,5,D ,54.0833,3.8167,42,V   ,C ,322
1,FRA,THA2  ,GOV   ,50,11,2002,38,Enchelyopus cimbrius,2,6,D ,53.8833,4.7167,34,V   ,C ,290
1,FRA,THA2  ,GOV   ,50,57,2002,2,Enchelyopus cimbrius,2,20,D ,56.1167,-2.2833,54,V   ,C ,446
1,FRA,THA2  ,GOV   ,50,15,2002,36,Enchelyopus cimbrius,2,7,D ,54.7167,5.2167,37,V   ,C ,359
1,GFR,WAH3  ,GOV   ,-9,40,2002,8,Enchelyopus cimbrius,1,31,N ,60.6,3.05,161,V   ,C ,763
1,FRA,THA2  ,GOV   ,50,35,2002,2,Enchelyopus cimbrius,2,12,D ,54.0333,7.8167,33,V   ,C ,330
1,FRA,THA2  ,GOV   ,50,42,2002,16,Enchelyopus cimbrius,2,16,D ,53.4333,2.85,23,V   ,C ,252
1,NOR,MIC   ,GOV   ,-9,15,2002,48,Enchelyopus cimbrius,2,9,N ,60.9667,1.2833,149,V   ,C ,759
1,FRA,THA2  ,GOV   ,50,10,2002,62,Enchelyopus cimbrius,2,5,D ,54.0667,4.15,41,V   ,C ,323
1,FRA,THA2  ,GOV   ,50,25,2002,6,Enchelyopus cimbrius,2,9,D ,56.0667,5.7667,44,V   ,C ,462
1,GFR,WAH3  ,GOV   ,-9,72,2002,2,Enchelyopus cimbrius,2,12,D ,56.1,3.7333,67,V   ,C ,458
1,ENG,CIR   ,GOV   ,50,7,2002,68,Enchelyopus cimbrius,2,5,D ,53.8333,2.5667,62,V   ,C ,286
1,GFR,WAH3  ,GOV   ,-9,13,2002,2,Enchelyopus cimbrius,1,23,D ,57.75,-1.6333,79,V   ,C ,549
1,ENG,CIR   ,GOV   ,50,35,2002,4,Enchelyopus cimbrius,2,17,D ,53.8,4.55,43,V   ,C ,290
1,GFR,WAH3  ,GOV   ,-9,31,2002,2,Enchelyopus cimbrius,1,28,N ,59.6667,0.6167,122,V   ,C ,690
1,SWE,ARG   ,GOV   ,60,30,2002,2,Enchelyopus cimbrius,2,1,D ,57.8217,11.0457,48,V   ,C ,575
1,FRA,THA2  ,GOV   ,50,60,2002,50,Enchelyopus cimbrius,2,21,D ,55.4333,-1.0333,88,V   ,C ,380
1,FRA,THA2  ,GOV   ,50,30,2002,24,Enchelyopus cimbrius,2,11,D ,55.2,6.35,41,V   ,C ,395
1,FRA,THA2  ,GOV   ,50,43,2002,26,Enchelyopus cimbrius,2,16,D ,53.65,2.7833,29,V   ,C ,286
1,SWE,ARG   ,GOV   ,60,44,2002,22,Enchelyopus cimbrius,2,7,D ,57.1828,11.6612,71,V   ,C ,542
1,SWE,ARG   ,GOV   ,60,45,2002,14,Enchelyopus cimbrius,2,7,D ,57.3098,11.579,64,V   ,C ,542
1,SWE,ARG   ,GOV   ,110,28,2002,38,Enchelyopus cimbrius,1,31,D ,58.006,9.8227,150,V   ,C ,606
1,ENG,CIR   ,GOV   ,50,6,2002,8,Enchelyopus cimbrius,2,4,D ,53.4,2.8167,33,V   ,C ,252
1,FRA,THA2  ,GOV   ,50,12,2002,30,Enchelyopus cimbrius,2,6,D ,53.95,5.2,32,V   ,C ,291
1,SWE,ARG   ,GOV   ,60,1,2002,2,Enchelyopus cimbrius,1,21,D ,57.6682,11.3657,65,V   ,C ,575
1,FRA,THA2  ,GOV   ,50,8,2002,14,Enchelyopus cimbrius,2,5,D ,53.6167,3.8833,31,V   ,C ,288
1,FRA,THA2  ,GOV   ,50,16,2002,14,Enchelyopus cimbrius,2,7,D ,54.7667,4.9,36,V   ,C ,358
1,FRA,THA2  ,GOV   ,50,39,2002,4,Enchelyopus cimbrius,2,13,D ,53.75,5.2833,24,V   ,C ,291
1,FRA,THA2  ,GOV   ,50,26,2002,2,Enchelyopus cimbrius,2,10,D ,55.9833,6.55,35,V   ,C ,430
1,GFR,WAH3  ,GOV   ,-9,43,2002,2,Enchelyopus cimbrius,1,31,N ,60.2333,1.3833,125,V   ,C ,725
1,GFR,WAH3  ,GOV   ,-9,22,2002,2,Enchelyopus cimbrius,1,25,D ,58.8667,-1.1667,110,V   ,C ,618
1,ENG,CIR   ,GOV   ,50,34,2002,14,Enchelyopus cimbrius,2,17,D ,54.2333,4.5333,49,V   ,C ,324
1,SWE,ARG   ,GOV   ,110,8,2002,6,Enchelyopus cimbrius,1,23,D ,58.3245,10.999,105,V   ,C ,608
1,GFR,WAH3  ,GOV   ,-9,24,2002,2,Enchelyopus cimbrius,1,26,D ,58.8167,-0.6,80,V   ,C ,619
1,FRA,THA2  ,GOV   ,50,47,2002,18,Enchelyopus cimbrius,2,17,D ,54.4167,1.55,49,V   ,C ,318
1,GFR,WAH3  ,GOV   ,-9,63,2002,2,Enchelyopus cimbrius,2,9,D ,56.3167,1.5167,92,V   ,C ,454
1,SCO,SCO3  ,GOV   ,60,26,2002,10,Enchelyopus cimbrius,1,26,N ,57.9217,0.6883,146,V   ,C ,554
1,SCO,SCO3  ,GOV   ,60,51,2002,6,Enchelyopus cimbrius,2,5,D ,57.776,-0.3962,115,V   ,C ,552
1,FRA,THA2  ,GOV   ,50,41,2002,2,Enchelyopus cimbrius,2,16,D ,53.3833,3.2,21,V   ,C ,253
1,SCO,SCO3  ,GOV   ,60,42,2002,2,Enchelyopus cimbrius,2,3,D ,57.9687,-2.9032,82,V   ,C ,547
1,SWE,ARG   ,GOV   ,110,27,2002,20,Enchelyopus cimbrius,1,31,D ,57.9667,9.8335,103,V   ,C ,572
1,SWE,ARG   ,GOV   ,60,26,2002,56,Enchelyopus cimbrius,1,31,D ,57.8792,9.8245,61,V   ,C ,572
1,SWE,ARG   ,GOV   ,110,3,2002,30,Enchelyopus cimbrius,1,22,D ,58.6677,10.8233,85,V   ,C ,642
1,SWE,ARG   ,GOV   ,110,40,2002,4,Enchelyopus cimbrius,2,6,D ,58.0778,10.7348,237,V   ,C ,608
1,SWE,ARG   ,GOV   ,60,25,2002,4,Enchelyopus cimbrius,1,31,D ,57.741,9.7323,38,V   ,C ,572
1,SCO,SCO3  ,GOV   ,60,31,2002,2,Enchelyopus cimbrius,1,28,D ,59.2233,-0.8488,135,V   ,C ,653
1,FRA,THA2  ,GOV   ,50,55,2002,2,Enchelyopus cimbrius,2,20,D ,56.25,-0.85,67,V   ,C ,449
1,SWE,ARG   ,GOV   ,60,20,2002,8,Enchelyopus cimbrius,1,29,D ,56.3443,11.9722,31,V   ,C ,474
1,SWE,ARG   ,GOV   ,60,14,2002,24,Enchelyopus cimbrius,1,24,D ,57.7645,8.7438,217,V   ,C ,570
1,SWE,ARG   ,GOV   ,60,6,2002,2,Enchelyopus cimbrius,1,22,D ,58.4972,11.1238,57,V   ,C ,609
1,SWE,ARG   ,GOV   ,110,41,2002,30,Enchelyopus cimbrius,2,6,D ,58.0897,11.0658,131,V   ,C ,609
1,SWE,ARG   ,GOV   ,110,5,2002,24,Enchelyopus cimbrius,1,22,D ,58.5343,10.8477,94,V   ,C ,642
1,SWE,ARG   ,GOV   ,60,23,2002,6,Enchelyopus cimbrius,1,30,D ,56.3675,12.2642,33,V   ,C ,475
1,SWE,ARG   ,GOV   ,60,32,2002,44,Enchelyopus cimbrius,2,4,D ,57.181,11.4458,76,V   ,C ,541
1,SCO,SCO3  ,GOV   ,60,1,2002,6,Enchelyopus cimbrius,1,18,D ,56.9972,-1.8,110,V   ,C ,481
1,FRA,THA2  ,GOV   ,50,25,2009,2,Enchelyopus cimbrius,1,25,D ,53.9514,1.2636,41,V   ,C ,283
1,GFR,WAH3  ,GOV   ,100,48,2009,2,Enchelyopus cimbrius,2,9,D ,59.2305,3.319,156,V   ,C ,661
1,FRA,THA2  ,GOV   ,50,29,2009,2,Enchelyopus cimbrius,1,26,D ,55.0742,0.2512,86,V   ,C ,383
1,FRA,THA2  ,GOV   ,50,31,2009,8,Enchelyopus cimbrius,1,27,D ,55.4207,-1.0721,99,V   ,C ,380
1,FRA,THA2  ,GOV   ,50,37,2009,2,Enchelyopus cimbrius,1,29,D ,53.3448,1.7961,32,V   ,C ,250
1,FRA,THA2  ,GOV   ,50,39,2009,25,Enchelyopus cimbrius,1,29,D ,54.0935,2.3557,70,V   ,C ,319
1,FRA,THA2  ,GOV   ,50,42,2009,6,Enchelyopus cimbrius,2,1,D ,53.3492,3.174,28,V   ,C ,253
1,FRA,THA2  ,GOV   ,50,43,2009,2,Enchelyopus cimbrius,2,1,D ,53.9695,3.041,39,V   ,C ,287
1,FRA,THA2  ,GOV   ,50,45,2009,6,Enchelyopus cimbrius,2,2,D ,54.6874,4.6437,48,V   ,C ,358
1,FRA,THA2  ,GOV   ,50,58,2009,9,Enchelyopus cimbrius,2,6,D ,54.0208,7.778,38,V   ,C ,330
1,FRA,THA2  ,GOV   ,50,64,2009,2,Enchelyopus cimbrius,2,7,D ,54.2339,6.067,40,V   ,C ,327
1,FRA,THA2  ,GOV   ,50,67,2009,6,Enchelyopus cimbrius,2,8,D ,54.7068,5.1953,46,V   ,C ,359
1,FRA,THA2  ,GOV   ,50,68,2009,3,Enchelyopus cimbrius,2,9,D ,54.8047,3.8801,49,V   ,C ,356
1,FRA,THA2  ,GOV   ,50,69,2009,52,Enchelyopus cimbrius,2,9,D ,54.0853,4.1632,49,V   ,C ,323
1,FRA,THA2  ,GOV   ,50,70,2009,20,Enchelyopus cimbrius,2,9,D ,53.8078,4.5451,42,V   ,C ,290
1,FRA,THA2  ,GOV   ,50,72,2009,52,Enchelyopus cimbrius,2,10,D ,53.2286,3.4276,34,V   ,C ,253
1,SWE,ARG   ,GOV   ,60,2,2009,14,Enchelyopus cimbrius,1,19,D ,57.8237,11.0496,48,V   ,C ,575
1,SWE,ARG   ,GOV   ,110,7,2009,20,Enchelyopus cimbrius,1,20,D ,57.7765,8.7676,213,V   ,C ,570
1,SWE,ARG   ,GOV   ,110,8,2009,2.07,Enchelyopus cimbrius,1,21,D ,58.0747,9.82,253,V   ,C ,606
1,SWE,ARG   ,GOV   ,110,9,2009,60,Enchelyopus cimbrius,1,21,D ,58.0292,9.8629,150,V   ,C ,606
1,SWE,ARG   ,GOV   ,110,10,2009,10.34,Enchelyopus cimbrius,1,21,D ,57.9824,9.8818,103,V   ,C ,572
1,SWE,ARG   ,GOV   ,60,11,2009,2,Enchelyopus cimbrius,1,21,D ,57.8983,9.8992,61,V   ,C ,572
1,SWE,ARG   ,GOV   ,110,14,2009,6,Enchelyopus cimbrius,1,22,D ,58.593,10.9038,74,V   ,C ,642
1,GFR,WAH3  ,GOV   ,100,68,2009,2,Enchelyopus cimbrius,2,15,D ,59.7095,-0.523,139,V   ,C ,687
1,GFR,WAH3  ,GOV   ,100,30,2009,2,Enchelyopus cimbrius,2,2,D ,59.3483,-0.3563,137,V   ,C ,654
1,GFR,WAH3  ,GOV   ,100,16,2009,2,Enchelyopus cimbrius,1,28,D ,56.1772,0.5873,94,V   ,C ,452
1,SWE,ARG   ,GOV   ,60,18,2009,18,Enchelyopus cimbrius,1,23,D ,57.3465,11.5883,62,V   ,C ,542
1,SWE,ARG   ,GOV   ,60,20,2009,4,Enchelyopus cimbrius,1,26,D ,57.703,11.3403,65,V   ,C ,575
1,SWE,ARG   ,GOV   ,110,27,2009,4,Enchelyopus cimbrius,1,28,D ,58.0948,11.063,132,V   ,C ,609
1,SWE,ARG   ,GOV   ,60,32,2009,2,Enchelyopus cimbrius,1,29,D ,56.3502,11.9161,31,V   ,C ,474
1,SWE,ARG   ,GOV   ,60,33,2009,2,Enchelyopus cimbrius,1,29,D ,56.5964,11.8243,34,V   ,C ,508
1,SWE,ARG   ,GOV   ,60,34,2009,2,Enchelyopus cimbrius,1,30,D ,57.4464,10.8444,40,V   ,C ,540
1,SWE,ARG   ,GOV   ,110,36,2009,30,Enchelyopus cimbrius,2,2,D ,57.1947,11.438,70,V   ,C ,541
1,SWE,ARG   ,GOV   ,110,40,2009,16,Enchelyopus cimbrius,2,3,D ,57.205,11.6604,74,V   ,C ,542
1,SWE,ARG   ,GOV   ,60,41,2009,4,Enchelyopus cimbrius,2,3,D ,56.9476,11.67,58,V   ,C ,508
1,SWE,ARG   ,GOV   ,60,47,2009,2,Enchelyopus cimbrius,2,5,D ,56.817,12.2141,39,V   ,C ,509
1,SWE,ARG   ,GOV   ,60,49,2009,2,Enchelyopus cimbrius,2,5,D ,56.787,11.8782,45,V   ,C ,508
1,GFR,WAH3  ,GOV   ,50,1,2010,4,Enchelyopus cimbrius,1,23,D ,54.8182,6.5837,42,V   ,C ,362
1,FRA,THA2  ,GOV   ,50,41,2010,3,Enchelyopus cimbrius,1,28,D ,53.8821,3.8985,42,V   ,C ,288
1,FRA,THA2  ,GOV   ,50,56,2010,206,Enchelyopus cimbrius,2,3,D ,53.7982,2.8841,59,V   ,C ,286
1,SCO,SCO3  ,GOV   ,60,14,2010,2,Enchelyopus cimbrius,2,1,D ,57.3497,1.671,96,V   ,C ,522
1,FRA,THA2  ,GOV   ,50,71,2010,2,Enchelyopus cimbrius,2,7,D ,56.1832,6.5273,42,V   ,C ,464
1,FRA,THA2  ,GOV   ,50,100,2010,8,Enchelyopus cimbrius,2,15,D ,53.4823,0.6466,51,V   ,C ,248
1,SWE,ARG   ,GOV   ,110,14,2010,36,Enchelyopus cimbrius,1,28,D ,57.1853,11.6601,72,V   ,C ,542
1,FRA,THA2  ,GOV   ,50,42,2010,13,Enchelyopus cimbrius,1,28,D ,54.0715,4.1367,50,V   ,C ,323
1,FRA,THA2  ,GOV   ,50,57,2010,10,Enchelyopus cimbrius,2,4,D ,54.0964,2.8536,50,V   ,C ,320
1,FRA,THA2  ,GOV   ,50,88,2010,42,Enchelyopus cimbrius,2,12,D ,55.4277,-1.0663,101,V   ,C ,380
1,GFR,WAH3  ,GOV   ,100,18,2010,2,Enchelyopus cimbrius,1,27,D ,56.7783,1.4197,97,V   ,C ,487
1,GFR,WAH3  ,GOV   ,100,62,2010,6,Enchelyopus cimbrius,2,12,D ,58.824,-0.6067,134,V   ,C ,619
1,SWE,ARG   ,GOV   ,60,17,2010,16,Enchelyopus cimbrius,2,1,D ,57.3384,11.5635,63,V   ,C ,542
1,FRA,THA2  ,GOV   ,50,46,2010,2,Enchelyopus cimbrius,1,29,D ,54.036,7.8078,38,V   ,C ,330
1,FRA,THA2  ,GOV   ,50,61,2010,14,Enchelyopus cimbrius,2,5,D ,54.7518,5.6224,44,V   ,C ,360
1,FRA,THA2  ,GOV   ,50,62,2010,2,Enchelyopus cimbrius,2,5,D ,54.7652,4.8984,45,V   ,C ,358
1,FRA,THA2  ,GOV   ,50,50,2010,26,Enchelyopus cimbrius,1,30,D ,54.2416,6.1179,40,V   ,C ,327
1,FRA,THA2  ,GOV   ,50,51,2010,40,Enchelyopus cimbrius,1,30,D ,54.2522,5.7525,40,V   ,C ,326
1,FRA,THA2  ,GOV   ,50,54,2010,46,Enchelyopus cimbrius,2,3,D ,53.2086,3.4294,35,V   ,C ,253
1,FRA,THA2  ,GOV   ,50,65,2010,2,Enchelyopus cimbrius,2,6,D ,55.2612,6.6471,42,V   ,C ,396
1,SCO,SCO3  ,GOV   ,60,52,2010,4,Enchelyopus cimbrius,2,15,D ,58.9043,-0.6612,141,V   ,C ,619
1,SCO,SCO3  ,GOV   ,60,20,2010,2,Enchelyopus cimbrius,2,3,D ,58.7957,0.827,131,V   ,C ,622
1,FRA,THA2  ,GOV   ,50,32,2010,4,Enchelyopus cimbrius,1,25,D ,52.6663,2.3282,52,V   ,C ,217
