group,subgroup,species,min_depth,max_depth,location,longitude,latitude,survey_min,survey_max,season,ref_id,ref_W_to_E,total.hauls,count,std_min_depth,std_max_depth,std_log_min_depth,std_log_max_depth,BO_sstmean,BO_sstmax,BO_sstmin,BO_sstrange,BO_salinity,BO_chlomean,btemp,min_com_depth,max_com_depth,mean_com_depth,liter_d_range,grossaff,grossaff_range
crustacea,malacostraca,Homola barbata,91,133,malta,14.8,35.9,0,687,spr/sum,3,5,86,4,-60,-331.75,0.073579582,-1.086711366,20.51350021,26.77370014,15.07630005,11.6973999,37.83890038,0.145300001,14.25522861,10,682,346,672,20.88,14.9
crustacea,malacostraca,Homola barbata,44,621,spain,1,39,25,800,spr/sum,1,1,1600,4,-107,156.25,-0.65309029,0.454270588,19.46058337,26.56716665,13.94791659,12.61925006,37.4078331,0.227666667,13.30656366,10,682,346,672,20.88,14.9
crustacea,malacostraca,Homola barbata,440,440,levant,34.5,31.9,200,570,aut,12,11,298,4,289,-24.75,1.649494803,0.109714232,22.95920048,28.76300011,17.56889992,11.1941,39.08030052,0.287199996,14.9888751,10,682,346,672,20.88,14.9
crustacea,malacostraca,Homola barbata,29,665,Ionian,17.5,38.5,10,4000,all,9,6,1841,4,-122,200.25,-1.069984094,0.522726546,19.88266691,26.66058302,14.11508346,12.54550012,38.21675014,0.175250001,14.32066774,10,682,346,672,20.88,14.9
chordata,fish,Hoplostethus mediterraneus,132.75,807,spain,1,39,25,800,spr/sum,1,1,1600,4,-143.9375,189.25,-0.670700237,0.299835804,19.46058337,26.56716665,13.94791659,12.61925006,37.4078331,0.227666667,13.30656366,100,1175,637.5,1075,15.04,14.64
chordata,fish,Hoplostethus mediterraneus,329,693,S tyrrhenian,13.9,38.7,10,693,spr/sum,5,4,249,4,52.3125,75.25,0.236889854,0.147542135,20.22981817,27.48236361,14.1264547,13.355909,37.88718172,0.167818181,14.2853549,100,1175,637.5,1075,15.04,14.64
chordata,fish,Hoplostethus mediterraneus,325,401,N aegean,26,40.5,63,401,all,8,10,24,4,48.3125,-216.75,0.224657285,-0.399526437,17.91116667,25.72733323,11.55133335,14.17600012,34.77541637,0.751416658,14.83532982,100,1175,637.5,1075,15.04,14.64
chordata,fish,Hoplostethus mediterraneus,320,570,levant,34.5,31.9,200,570,aut,12,11,298,4,43.3125,-47.75,0.209153099,-0.047851503,22.95920048,28.76300011,17.56889992,11.1941,39.08030052,0.287199996,14.9888751,100,1175,637.5,1075,15.04,14.64
chordata,fish,Hygophum benoiti,226,795.25,spain,1,39,25,800,spr/sum,1,1,1600,3,-224.3333333,155.1666667,-0.607844825,0.230902862,19.46058337,26.56716665,13.94791659,12.61925006,37.4078331,0.227666667,13.30656366,51,700,375.5,649,19.34,18.49
chordata,fish,Hygophum benoiti,555,555,S tyrrhenian,13.9,38.7,10,693,spr/sum,5,4,249,3,104.6666667,-85.08333333,0.290588289,-0.128785555,20.22981817,27.48236361,14.1264547,13.355909,37.88718172,0.167818181,14.2853549,51,700,375.5,649,19.34,18.49
chordata,fish,Hygophum benoiti,570,570,levant,34.5,31.9,200,570,aut,12,11,298,3,119.6666667,-70.08333333,0.317256536,-0.102117308,22.95920048,28.76300011,17.56889992,11.1941,39.08030052,0.287199996,14.9888751,51,700,375.5,649,19.34,18.49
chordata,fish,Hymenocephalus italicus,271,798,spain,1,39,25,800,spr/sum,1,1,1600,4,-3.25,182.5,0.00014212,0.291424501,19.46058337,26.56716665,13.94791659,12.61925006,37.4078331,0.227666667,13.30656366,100,1400,750,1300,24.04,15.63
chordata,fish,Hymenocephalus italicus,296,693,S tyrrhenian,13.9,38.7,10,693,spr/sum,5,4,249,4,21.75,77.5,0.088382754,0.150345903,20.22981817,27.48236361,14.1264547,13.355909,37.88718172,0.167818181,14.2853549,100,1400,750,1300,24.04,15.63
chordata,fish,Hymenocephalus italicus,210,401,N aegean,26,40.5,63,401,all,8,10,24,4,-64.25,-214.5,-0.25486917,-0.396722669,17.91116667,25.72733323,11.55133335,14.17600012,34.77541637,0.751416658,14.83532982,100,1400,750,1300,24.04,15.63
chordata,fish,Hymenocephalus italicus,320,570,levant,34.5,31.9,200,570,aut,12,11,298,4,45.75,-45.5,0.166344295,-0.045047735,22.95920048,28.76300011,17.56889992,11.1941,39.08030052,0.287199996,14.9888751,100,1400,750,1300,24.04,15.63
chordata,fish,Ichthyococcus ovatus,257,720,spain,1,39,25,800,spr/sum,1,1,1600,3,-127.6666667,74.66666667,-0.253665941,0.119296987,19.46058337,26.56716665,13.94791659,12.61925006,37.4078331,0.227666667,13.30656366,0,2500,1250,2500,22.68,20.99
chordata,fish,Ichthyococcus ovatus,693,693,S tyrrhenian,13.9,38.7,10,693,spr/sum,5,4,249,3,308.3333333,47.66666667,0.738287973,0.081075774,20.22981817,27.48236361,14.1264547,13.355909,37.88718172,0.167818181,14.2853549,0,2500,1250,2500,22.68,20.99
chordata,fish,Ichthyococcus ovatus,204,523,Ionian,17.5,38.5,10,4000,all,9,6,1841,3,-180.6666667,-122.3333333,-0.484622032,-0.200372761,19.88266691,26.66058302,14.11508346,12.54550012,38.21675014,0.175250001,14.32066774,0,2500,1250,2500,22.68,20.99
mollusca,cephalopoda,Illex coindetii,75,542,malta,14.8,35.9,0,687,spr/sum,3,5,86,6,32.16666667,-82.83333333,0.714619805,-0.108467833,20.51350021,26.77370014,15.07630005,11.6973999,37.83890038,0.145300001,14.25522861,0,1000,500,1000,21.57,21.49
mollusca,cephalopoda,Illex coindetii,38,723,spain,1,39,25,800,spr/sum,1,1,1600,6,-4.833333333,98.16666667,0.034717851,0.179675388,19.46058337,26.56716665,13.94791659,12.61925006,37.4078331,0.227666667,13.30656366,0,1000,500,1000,21.57,21.49
mollusca,cephalopoda,Illex coindetii,69,353,balearic islands,3.4,40,44,745,spring,10,2,88,6,26.16666667,-271.8333333,0.631238196,-0.537265777,19.36524995,26.4657499,13.69933343,12.76641671,37.54966609,0.210833332,13.32353926,0,1000,500,1000,21.57,21.49
mollusca,cephalopoda,Illex coindetii,37,766,S aegean,25.5,37,16,770,spr/sum,11,9,708,6,-5.833333333,141.1666667,0.008049604,0.237448335,19.13529987,24.5348999,15.06430006,9.470600128,39.09529991,0.1573,15.38999863,0,1000,500,1000,21.57,21.49
mollusca,cephalopoda,Illex coindetii,24,598,adriatic/ionian,18.9,42,10,800,spr/sum,15,7,121,6,-18.83333333,-26.83333333,-0.424814478,-0.01014308,19.07050006,25.95808347,12.95050009,13.00758322,38.51816718,0.342583336,13.80644827,0,1000,500,1000,21.57,21.49
mollusca,cephalopoda,Illex coindetii,14,767,Ionian,17.5,38.5,10,4000,all,9,6,1841,6,-28.83333333,142.1666667,-0.963810979,0.238752967,19.88266691,26.66058302,14.11508346,12.54550012,38.21675014,0.175250001,14.32066774,0,1000,500,1000,21.57,21.49
chordata,fish,Lampanyctus crocodilus,76,822.5,spain,1,39,25,800,spr/sum,1,1,1600,3,-166.6666667,127.3333333,-0.970663095,0.179343535,19.46058337,26.56716665,13.94791659,12.61925006,37.4078331,0.227666667,13.30656366,0,1200,600,1200,17.8,18.25
chordata,fish,Lampanyctus crocodilus,332,693,S tyrrhenian,13.9,38.7,10,693,spr/sum,5,4,249,3,89.33333333,-2.166666667,0.503738534,0.008025052,20.22981817,27.48236361,14.1264547,13.355909,37.88718172,0.167818181,14.2853549,0,1200,600,1200,17.8,18.25
chordata,fish,Lampanyctus crocodilus,320,570,levant,34.5,31.9,200,570,aut,12,11,298,3,77.33333333,-125.1666667,0.466924561,-0.187368587,22.95920048,28.76300011,17.56889992,11.1941,39.08030052,0.287199996,14.9888751,0,1200,600,1200,17.8,18.25
crustacea,malacostraca,Latreillia elegans,113,143,malta,14.8,35.9,0,687,spr/sum,3,5,86,4,57.4,17.5,0.884661284,0.435301192,20.51350021,26.77370014,15.07630005,11.6973999,37.83890038,0.145300001,14.25522861,10,400,205,390,21.24,16.75
crustacea,malacostraca,Latreillia elegans,52.4,60,spain,1,39,25,800,spr/sum,1,1,1600,4,-3.2,-65.5,0.116180057,-0.433198876,19.46058337,26.56716665,13.94791659,12.61925006,37.4078331,0.227666667,13.30656366,10,400,205,390,21.24,16.75
crustacea,malacostraca,Latreillia elegans,32,32,corsica,12,41.5,10,760,spr/sum,14,3,46,4,-23.6,-93.5,-0.376990632,-1.061807536,19.28058322,25.85475032,13.85058339,12.00416668,37.42674987,0.212500001,14.10588751,10,400,205,390,21.24,16.75
crustacea,malacostraca,Latreillia elegans,25,267,Ionian,17.5,38.5,10,4000,all,9,6,1841,4,-30.6,141.5,-0.62385071,1.05970522,19.88266691,26.66058302,14.11508346,12.54550012,38.21675014,0.175250001,14.32066774,10,400,205,390,21.24,16.75
chordata,fish,Lepidopus caudatus,46,754,spain,1,39,25,800,spr/sum,1,1,1600,5,-131.4,190.2,-0.783407653,0.336344402,19.46058337,26.56716665,13.94791659,12.61925006,37.4078331,0.227666667,13.30656366,42,620,331,578,16.41,10.96
chordata,fish,Lepidopus caudatus,47,614,S tyrrhenian,13.9,38.7,10,693,spr/sum,5,4,249,5,-130.4,50.2,-0.761901447,0.130946962,20.22981817,27.48236361,14.1264547,13.355909,37.88718172,0.167818181,14.2853549,42,620,331,578,16.41,10.96
chordata,fish,Lepidopus caudatus,320,324,N aegean,26,40.5,63,401,all,8,10,24,5,142.6,-239.8,1.156271947,-0.50830445,17.91116667,25.72733323,11.55133335,14.17600012,34.77541637,0.751416658,14.83532982,42,620,331,578,16.41,10.96
chordata,fish,Lepidopus caudatus,440,440,levant,34.5,31.9,200,570,aut,12,11,298,5,262.6,-123.8,1.474725678,-0.202273239,22.95920048,28.76300011,17.56889992,11.1941,39.08030052,0.287199996,14.9888751,42,620,331,578,16.41,10.96
chordata,fish,Lepidopus caudatus,34,687,Ionian,17.5,38.5,10,4000,all,9,6,1841,5,-143.4,123.2,-1.085688524,0.243286326,19.88266691,26.66058302,14.11508346,12.54550012,38.21675014,0.175250001,14.32066774,42,620,331,578,16.41,10.96
chordata,fish,Lepidorhombus boscii,143,678,malta,14.8,35.9,0,687,spr/sum,3,5,86,8,16.125,70.5,0.517631067,0.133073865,20.51350021,26.77370014,15.07630005,11.6973999,37.83890038,0.145300001,14.25522861,7,800,403.5,793,18.04,10.94
chordata,fish,Lepidorhombus boscii,100,659,E ionian,20.9,38.4,28,735,spr/sum,4,8,241,8,-26.875,51.5,0.159956623,0.104650111,20.10480022,26.44720001,14.67510014,11.77209988,38.51939964,0.229199997,14.94248943,7,800,403.5,793,18.04,10.94
chordata,fish,Lepidorhombus boscii,41,761,spain,1,39,25,800,spr/sum,1,1,1600,8,-85.875,153.5,-0.731641497,0.248559934,19.46058337,26.56716665,13.94791659,12.61925006,37.4078331,0.227666667,13.30656366,7,800,403.5,793,18.04,10.94
chordata,fish,Lepidorhombus boscii,114,610,S tyrrhenian,13.9,38.7,10,693,spr/sum,5,4,249,8,-12.875,2.5,0.290984885,0.027385534,20.22981817,27.48236361,14.1264547,13.355909,37.88718172,0.167818181,14.2853549,7,800,403.5,793,18.04,10.94
chordata,fish,Lepidorhombus boscii,97,436,balearic islands,3.4,40,44,745,spring,10,2,88,8,-29.875,-171.5,0.129497415,-0.30843118,19.36524995,26.4657499,13.69933343,12.76641671,37.54966609,0.210833332,13.32353926,7,800,403.5,793,18.04,10.94
chordata,fish,Lepidorhombus boscii,65,401,N aegean,26,40.5,63,401,all,8,10,24,8,-61.875,-206.5,-0.270826294,-0.392111996,17.91116667,25.72733323,11.55133335,14.17600012,34.77541637,0.751416658,14.83532982,7,800,403.5,793,18.04,10.94
chordata,fish,Lepidorhombus boscii,440,570,levant,34.5,31.9,200,570,aut,12,11,298,8,313.125,-37.5,1.641561163,-0.040437063,22.95920048,28.76300011,17.56889992,11.1941,39.08030052,0.287199996,14.9888751,7,800,403.5,793,18.04,10.94
chordata,fish,Lepidorhombus boscii,15,745,Ionian,17.5,38.5,10,4000,all,9,6,1841,8,-111.875,137.5,-1.737163362,0.227310795,19.88266691,26.66058302,14.11508346,12.54550012,38.21675014,0.175250001,14.32066774,7,800,403.5,793,18.04,10.94
chordata,fish,Lepidorhombus whiffiagonis,171,620,malta,14.8,35.9,0,687,spr/sum,3,5,86,6,23.16666667,150.1666667,0.474276197,0.303367849,20.51350021,26.77370014,15.07630005,11.6973999,37.83890038,0.145300001,14.25522861,100,700,400,600,16.24,13.58
chordata,fish,Lepidorhombus whiffiagonis,77,523,spain,1,39,25,800,spr/sum,1,1,1600,6,-70.83333333,53.16666667,-0.323581938,0.133229835,19.46058337,26.56716665,13.94791659,12.61925006,37.4078331,0.227666667,13.30656366,100,700,400,600,16.24,13.58
chordata,fish,Lepidorhombus whiffiagonis,114,433,S tyrrhenian,13.9,38.7,10,693,spr/sum,5,4,249,6,-33.83333333,-36.83333333,0.068811088,-0.055613901,20.22981817,27.48236361,14.1264547,13.355909,37.88718172,0.167818181,14.2853549,100,700,400,600,16.24,13.58
chordata,fish,Lepidorhombus whiffiagonis,189,371,balearic islands,3.4,40,44,745,spring,10,2,88,6,41.16666667,-98.83333333,0.574359655,-0.210149567,19.36524995,26.4657499,13.69933343,12.76641671,37.54966609,0.210833332,13.32353926,100,700,400,600,16.24,13.58
chordata,fish,Lepidorhombus whiffiagonis,320,320,levant,34.5,31.9,200,570,aut,12,11,298,6,172.1666667,-149.8333333,1.100933636,-0.358030633,22.95920048,28.76300011,17.56889992,11.1941,39.08030052,0.287199996,14.9888751,100,700,400,600,16.24,13.58
chordata,fish,Lepidorhombus whiffiagonis,16,552,Ionian,17.5,38.5,10,4000,all,9,6,1841,6,-131.8333333,82.16666667,-1.894798638,0.187196417,19.88266691,26.66058302,14.11508346,12.54550012,38.21675014,0.175250001,14.32066774,100,700,400,600,16.24,13.58
chordata,fish,Lepidotrigla cavillone,76,190,malta,14.8,35.9,0,687,spr/sum,3,5,86,7,36.57142857,-91.42857143,0.838012524,-0.274098651,20.51350021,26.77370014,15.07630005,11.6973999,37.83890038,0.145300001,14.25522861,30,450,240,420,19.13,9.83
chordata,fish,Lepidotrigla cavillone,36,342,spain,1,39,25,800,spr/sum,1,1,1600,7,-3.428571429,60.57142857,0.090798122,0.313688014,19.46058337,26.56716665,13.94791659,12.61925006,37.4078331,0.227666667,13.30656366,30,450,240,420,19.13,9.83
chordata,fish,Lepidotrigla cavillone,26,350,S tyrrhenian,13.9,38.7,10,693,spr/sum,5,4,249,7,-13.42857143,68.57142857,-0.234624278,0.336810432,20.22981817,27.48236361,14.1264547,13.355909,37.88718172,0.167818181,14.2853549,30,450,240,420,19.13,9.83
chordata,fish,Lepidotrigla cavillone,44,167,balearic islands,3.4,40,44,745,spring,10,2,88,7,4.571428571,-114.4285714,0.291468818,-0.40312891,19.36524995,26.4657499,13.69933343,12.76641671,37.54966609,0.210833332,13.32353926,30,450,240,420,19.13,9.83
chordata,fish,Lepidotrigla cavillone,65,100,N aegean,26,40.5,63,401,all,8,10,24,7,25.57142857,-181.4285714,0.681666454,-0.915952537,17.91116667,25.72733323,11.55133335,14.17600012,34.77541637,0.751416658,14.83532982,30,450,240,420,19.13,9.83
chordata,fish,Lepidotrigla cavillone,17,320,levant,34.5,31.9,16,570,all,12,11,298,7,-22.42857143,38.57142857,-0.659507472,0.247198273,22.95920048,28.76300011,17.56889992,11.1941,39.08030052,0.287199996,14.9888751,30,450,240,420,19.13,9.83
chordata,fish,Lepidotrigla cavillone,12,501,Ionian,17.5,38.5,10,4000,all,9,6,1841,7,-27.42857143,219.5714286,-1.007814167,0.695483378,19.88266691,26.66058302,14.11508346,12.54550012,38.21675014,0.175250001,14.32066774,30,450,240,420,19.13,9.83
chordata,fish,Lepidotrigla dieuzeidei,76,272,malta,14.8,35.9,0,687,spr/sum,3,5,86,3,14.66666667,-31.28,0.229666888,-0.101836583,20.51350021,26.77370014,15.07630005,11.6973999,37.83890038,0.145300001,14.25522861,60,596,328,536,18.76,6.34
chordata,fish,Lepidotrigla dieuzeidei,58,354.84,spain,1,39,25,800,spr/sum,1,1,1600,3,-3.333333333,51.56,-0.040623442,0.164028334,19.46058337,26.56716665,13.94791659,12.61925006,37.4078331,0.227666667,13.30656366,60,596,328,536,18.76,6.34
chordata,fish,Lepidotrigla dieuzeidei,50,283,S tyrrhenian,13.9,38.7,10,693,spr/sum,5,4,249,3,-11.33333333,-20.28,-0.189043447,-0.062191752,20.22981817,27.48236361,14.1264547,13.355909,37.88718172,0.167818181,14.2853549,60,596,328,536,18.76,6.34
chordata,fish,Lesueurigobius friesii,34,761,spain,1,39,25,800,spr/sum,1,1,1600,4,-43,227.25,-0.332819207,0.388945893,19.46058337,26.56716665,13.94791659,12.61925006,37.4078331,0.227666667,13.30656366,10,130,70,120,16.3,15.66
chordata,fish,Lesueurigobius friesii,62,385,S tyrrhenian,13.9,38.7,10,693,spr/sum,5,4,249,4,-15,-148.75,0.267954654,-0.292444131,20.22981817,27.48236361,14.1264547,13.355909,37.88718172,0.167818181,14.2853549,10,130,70,120,16.3,15.66
chordata,fish,Lesueurigobius friesii,200,440,levant,34.5,31.9,200,570,aut,12,11,298,4,123,-93.75,1.439137635,-0.158912738,22.95920048,28.76300011,17.56889992,11.1941,39.08030052,0.287199996,14.9888751,10,130,70,120,16.3,15.66
chordata,fish,Lesueurigobius friesii,12,549,Ionian,17.5,38.5,10,4000,all,9,6,1841,4,-65,15.25,-1.374273082,0.062410976,19.88266691,26.66058302,14.11508346,12.54550012,38.21675014,0.175250001,14.32066774,10,130,70,120,16.3,15.66
chordata,fish,Lesueurigobius suerii,91,113,malta,14.8,35.9,0,687,spr/sum,3,5,86,5,15.8,-244,0.585928997,-1.034203045,20.51350021,26.77370014,15.07630005,11.6973999,37.83890038,0.145300001,14.25522861,1,337,169,336,19.36,4.73
chordata,fish,Lesueurigobius suerii,37,342,spain,1,39,25,800,spr/sum,1,1,1600,5,-38.2,-15,-0.314012597,0.073219873,19.46058337,26.56716665,13.94791659,12.61925006,37.4078331,0.227666667,13.30656366,1,337,169,336,19.36,4.73
chordata,fish,Lesueurigobius suerii,33,360,S tyrrhenian,13.9,38.7,10,693,spr/sum,5,4,249,5,-42.2,3,-0.428422948,0.124513167,20.22981817,27.48236361,14.1264547,13.355909,37.88718172,0.167818181,14.2853549,1,337,169,336,19.36,4.73
chordata,fish,Lesueurigobius suerii,200,440,levant,34.5,31.9,200,570,aut,12,11,298,5,124.8,83,1.373386857,0.325183863,22.95920048,28.76300011,17.56889992,11.1941,39.08030052,0.287199996,14.9888751,1,337,169,336,19.36,4.73
chordata,fish,Lesueurigobius suerii,15,530,Ionian,17.5,38.5,10,4000,all,9,6,1841,5,-60.2,173,-1.216880309,0.511286142,19.88266691,26.66058302,14.11508346,12.54550012,38.21675014,0.175250001,14.32066774,1,337,169,336,19.36,4.73
crustacea,malacostraca,Liocarcinus depurator,449,449,malta,14.8,35.9,0,687,spr/sum,3,5,86,7,330.7142857,-58.71428571,2.119658406,-0.073704842,20.51350021,26.77370014,15.07630005,11.6973999,37.83890038,0.145300001,14.25522861,5,800,402.5,795,10.74,15.83
crustacea,malacostraca,Liocarcinus depurator,36,586,E ionian,20.9,38.4,28,735,spr/sum,4,8,241,7,-82.28571429,78.28571429,-0.403845544,0.19259206,20.10480022,26.44720001,14.67510014,11.77209988,38.51939964,0.229199997,14.94248943,5,800,402.5,795,10.74,15.83
crustacea,malacostraca,Liocarcinus depurator,25,754,spain,1,39,25,800,spr/sum,1,1,1600,7,-93.28571429,246.2857143,-0.768488657,0.444664638,19.46058337,26.56716665,13.94791659,12.61925006,37.4078331,0.227666667,13.30656366,5,800,402.5,795,10.74,15.83
crustacea,malacostraca,Liocarcinus depurator,91,353,balearic islands,3.4,40,44,745,spring,10,2,88,7,-27.28571429,-154.7142857,0.523495024,-0.314259673,19.36524995,26.4657499,13.69933343,12.76641671,37.54966609,0.210833332,13.32353926,5,800,402.5,795,10.74,15.83
crustacea,malacostraca,Liocarcinus depurator,200,320,levant,34.5,31.9,200,570,aut,12,11,298,7,81.71428571,-187.7142857,1.310952884,-0.412406734,22.95920048,28.76300011,17.56889992,11.1941,39.08030052,0.287199996,14.9888751,5,800,402.5,795,10.74,15.83
crustacea,malacostraca,Liocarcinus depurator,15,394,corsica,12,41.5,10,760,spr/sum,14,3,46,7,-103.2857143,-113.7142857,-1.279314281,-0.204376821,19.28058322,25.85475032,13.85058339,12.00416668,37.42674987,0.212500001,14.10588751,5,800,402.5,795,10.74,15.83
crustacea,malacostraca,Liocarcinus depurator,12,698,Ionian,17.5,38.5,10,4000,all,9,6,1841,7,-106.2857143,190.2857143,-1.502457832,0.367491373,19.88266691,26.66058302,14.11508346,12.54550012,38.21675014,0.175250001,14.32066774,5,800,402.5,795,10.74,15.83
chordata,fish,Lithognathus mormyrus,39,42.75,spain,1,39,25,800,spr/sum,1,1,1600,4,20,-40.4375,0.879403963,-0.599447268,19.46058337,26.56716665,13.94791659,12.61925006,37.4078331,0.227666667,13.30656366,0,150,75,150,21.45,11.08
chordata,fish,Lithognathus mormyrus,10,93,S tyrrhenian,13.9,38.7,10,693,spr/sum,5,4,249,4,-9,9.8125,-0.481572591,0.17778303,20.22981817,27.48236361,14.1264547,13.355909,37.88718172,0.167818181,14.2853549,0,150,75,150,21.45,11.08
chordata,fish,Lithognathus mormyrus,16,77,levant,34.5,31.9,16,570,spr/sum,12,11,298,4,-3,-6.1875,-0.011568961,-0.011011041,22.95920048,28.76300011,17.56889992,11.1941,39.08030052,0.287199996,14.9888751,0,150,75,150,21.45,11.08
chordata,fish,Lithognathus mormyrus,11,120,Ionian,17.5,38.5,10,4000,all,9,6,1841,4,-8,36.8125,-0.386262411,0.432675279,19.88266691,26.66058302,14.11508346,12.54550012,38.21675014,0.175250001,14.32066774,0,150,75,150,21.45,11.08
chordata,fish,Lobianchia gemellarii,626.46,626.46,spain,1,39,25,800,spr/sum,1,1,1600,3,104.9733333,53.64,0.198305469,0.092006439,19.46058337,26.56716665,13.94791659,12.61925006,37.4078331,0.227666667,13.30656366,25,800,412.5,775,21.47,19.58
chordata,fish,Lobianchia gemellarii,410,564,S tyrrhenian,13.9,38.7,10,693,spr/sum,5,4,249,3,-111.4866667,-8.82,-0.225622297,-0.013024235,20.22981817,27.48236361,14.1264547,13.355909,37.88718172,0.167818181,14.2853549,25,800,412.5,775,21.47,19.58
chordata,fish,Lobianchia gemellarii,528,528,Ionian,17.5,38.5,10,4000,all,9,6,1841,3,6.513333333,-44.82,0.027316827,-0.078982203,19.88266691,26.66058302,14.11508346,12.54550012,38.21675014,0.175250001,14.32066774,25,800,412.5,775,21.47,19.58
mollusca,cephalopoda,Loligo forbesii,45,740,spain,1,39,25,800,spr/sum,1,1,1600,5,-83,189.6,-0.403275058,0.317209531,19.46058337,26.56716665,13.94791659,12.61925006,37.4078331,0.227666667,13.30656366,68,431,249.5,363,24.64,19.3
mollusca,cephalopoda,Loligo forbesii,35,549,S aegean,25.5,37,16,770,spr/sum,11,9,708,5,-93,-1.4,-0.654589486,0.018657786,19.13529987,24.5348999,15.06430006,9.470600128,39.09529991,0.1573,15.38999863,68,431,249.5,363,24.64,19.3
mollusca,cephalopoda,Loligo forbesii,440,440,levant,34.5,31.9,200,570,aut,12,11,298,5,312,-110.4,1.876837179,-0.202665929,22.95920048,28.76300011,17.56889992,11.1941,39.08030052,0.287199996,14.9888751,68,431,249.5,363,24.64,19.3
mollusca,cephalopoda,Loligo forbesii,100,598,adriatic/ionian,18.9,42,10,800,spr/sum,15,7,121,5,-28,47.6,0.395232638,0.104150098,19.07050006,25.95808347,12.95050009,13.00758322,38.51816718,0.342583336,13.80644827,68,431,249.5,363,24.64,19.3
mollusca,cephalopoda,Loligo forbesii,20,425,Ionian,17.5,38.5,10,4000,all,9,6,1841,5,-108,-125.4,-1.214205274,-0.237351487,19.88266691,26.66058302,14.11508346,12.54550012,38.21675014,0.175250001,14.32066774,68,431,249.5,363,24.64,19.3
